lemma;raw_count;freq_per_100_lemmas
hambapasta;1;0.005
arenguriik;1;0.005
fluoriid;1;0.005
maailmakuulus;1;0.005
vananenud;1;0.005
jonsile;1;0.005
eikile;1;0.005
kolumnist;1;0.005
telegram;1;0.005
näitlev;1;0.005
ajarendur;1;0.005
ebatõene;1;0.005
beadlesite;1;0.005
mccarthy;1;0.005
beats;1;0.005
beatleits;1;0.005
elt;1;0.005
mccartney;1;0.005
autoõnnetus;1;0.005
teisik;1;0.005
olmekati;1;0.005
rihanna;1;0.005
võllanud;1;0.005
hanna;1;0.005
elis;1;0.005
bresli;1;0.005
liivarand;1;0.005
comeback;1;0.005
raadi;1;0.005
karl-erik;1;0.005
mccardii;1;0.005
paullive;1;0.005
teemas;1;0.005
podcast;1;0.005
emas;1;0.005
aar;1;0.005
tõrvaraadio;1;0.005
haridusvaldkond;1;0.005
tõrvapiirkond;1;0.005
hetkemõte;1;0.005
kujunemine;1;0.005
meediaplatvorm;1;0.005
mõtlemisaine;1;0.005
avastamisrõõm;1;0.005
kujunemisjärk;1;0.005
üle-eestiliselt;1;0.005
lähiaasta;1;0.005
teatriakadeemia;1;0.005
seitsmeteistkümnes;1;0.005
kultuuriteema;1;0.005
sõnutsi;1;0.005
hiirekene;1;0.005
improvisatsioon;1;0.005
ardo;1;0.005
impro;1;0.005
turvaliselt;1;0.005
möödapääsmatu;1;0.005
tööleping;1;0.005
trügima;1;0.005
pälvima;1;0.005
üleriigiline;1;0.005
nooruslikusepõli;1;0.005
teatripisik;1;0.005
vallistel;1;0.005
klassijuhataja;1;0.005
teatritükke;1;0.005
kooliteater;1;0.005
etlemiskonkurss;1;0.005
väljatulek;1;0.005
rõõmustavam;1;0.005
veiderdama;1;0.005
kriipima;1;0.005
kõpitsema;1;0.005
alliste;1;0.005
vikerkaar;1;0.005
kadilääts;1;0.005
sukkpüksid;1;0.005
liibuv;1;0.005
läbipaistev;1;0.005
peapael;1;0.005
lokk;1;0.005
naerulagin;1;0.005
naertuma;1;0.005
karakteriala;1;0.005
mõttekam;1;0.005
harrastusteater;1;0.005
vabamalt;1;0.005
kandideerimisprotsess;1;0.005
lörri;1;0.005
huvijuht;1;0.005
sirgjooneliselt;1;0.005
kursusejuhendaja;1;0.005
elmo;1;0.005
kaastamine;1;0.005
oroskoop;1;0.005
laulu-tantsupidu;1;0.005
vestlusvoor;1;0.005
näitlejaamet;1;0.005
võhm;1;0.005
liikumislavastus;1;0.005
lavavõitlus;1;0.005
akrobaatika;1;0.005
isekas;1;0.005
lahingplats;1;0.005
haavama;1;0.005
sõjaolukord;1;0.005
stend;1;0.005
nätaki;1;0.005
algelisem;1;0.005
proosatekst;1;0.005
tantsupäev;1;0.005
liikumispäev;1;0.005
idu;1;0.005
kookida;1;0.005
paarine;1;0.005
tüü;1;0.005
partnerlus;1;0.005
šan;1;0.005
üldjoon;1;0.005
vormimine;1;0.005
mõtteväljendus;1;0.005
teatriharidus;1;0.005
välisteatriajalugu;1;0.005
sooritama;1;0.005
hakat;1;0.005
koolisein;1;0.005
turvaline;1;0.005
osatama;1;0.005
kultuurimaailm;1;0.005
tung;1;0.005
väljavaade;1;0.005
pakkuja;1;0.005
vastuvõtmine;1;0.005
koolijuhataja;1;0.005
trobikond;1;0.005
teatripall;1;0.005
läbikukkumine;1;0.005
jamesn;1;0.005
õbluke;1;0.005
noorukene;1;0.005
nukrus;1;0.005
vabakutse;1;0.005
tööots;1;0.005
õhkum;1;0.005
teletöö;1;0.005
ajaloofilm;1;0.005
mängufilm;1;0.005
repertuaariteater;1;0.005
töölesaamine;1;0.005
muah;1;0.005
suurtootja;1;0.005
taanlane;1;0.005
filmitükk;1;0.005
näitlejaringkond;1;0.005
vava;1;0.005
harukordne;1;0.005
pääruoja;1;0.005
koomilanili;1;0.005
keelebarjäär;1;0.005
ladusalt;1;0.005
soravalt;1;0.005
sõnavara;1;0.005
näitlejapääsemine;1;0.005
akate;1;0.005
täiendkoolitus;1;0.005
keeleline;1;0.005
stanislavski;1;0.005
rold;1;0.005
sutsu;1;0.005
tuulepoisene;1;0.005
vall;1;0.005
sirguma;1;0.005
teneti;1;0.005
peaosatäitja;1;0.005
tagur;1;0.005
voldemar;1;0.005
kursapoiss;1;0.005
tögama;1;0.005
staažikam;1;0.005
juurima;1;0.005
vastastikune;1;0.005
põrkumine;1;0.005
tirel;1;0.005
diplomiavastus;1;0.005
sisene;1;0.005
välisvälisilm;1;0.005
teatrimaailm;1;0.005
garanteeritu;1;0.005
siitsamast;1;0.005
teatrikogemus;1;0.005
näitlejakogemus;1;0.005
tutvumine;1;0.005
valliste;1;0.005
kusuma;1;0.005
tul;1;0.005
romet;1;0.005
kolme-neli;1;0.005
kogemusvõimalus;1;0.005
teadvustamine;1;0.005
jäinud;1;0.005
kooliasi;1;0.005
maiko;1;0.005
tõrva;1;0.005
tõrvat;1;0.005
taskuröking;1;0.005
konfett;1;0.005
audioefekt;1;0.005
jääkutt;1;0.005
slaavi;1;0.005
karvakera;1;0.005
mile;1;0.005
minevane;1;0.005
peokuulaja;1;0.005
sovetskoja;1;0.005
püksikud;1;0.005
küspikuta;1;0.005
manastirska;1;0.005
spaa;1;0.005
maamahl;1;0.005
joogi;1;0.005
silo;1;0.005
nokk;1;0.005
öökimine;1;0.005
kaeveringu;1;0.005
otam;1;0.005
kuuni;1;0.005
sentimentaalne;1;0.005
kirjutamata;1;0.005
vaieldamatu;1;0.005
teiekant;1;0.005
papiniit;1;0.005
šeburekk;1;0.005
nulg;1;0.005
karahvale;1;0.005
tapatalgud;1;0.005
paiskuma;1;0.005
lakku;1;0.005
emopoiss;1;0.005
dpress;1;0.005
sildrist;1;0.005
sadu;1;0.005
aastatoodang;1;0.005
vedur;1;0.005
vihakobar;1;0.005
stressipuu;1;0.005
prus;1;0.005
visa;1;0.005
menukas;1;0.005
elukaja;1;0.005
tuu;1;0.005
loojuma;1;0.005
luus;1;0.005
metsamaja;1;0.005
kahv;1;0.005
paksem;1;0.005
maave;1;0.005
vaestekivi;1;0.005
vabanema;1;0.005
räpipunt;1;0.005
keelevähk;1;0.005
kronts;1;0.005
lid;1;0.005
sihik;1;0.005
sioon;1;0.005
lahvama;1;0.005
sn;1;0.005
spott;1;0.005
kamajaga;1;0.005
möödanik;1;0.005
tulemik;1;0.005
minevikupäev;1;0.005
nooruspõlv;1;0.005
tehismägi;1;0.005
kennu;1;0.005
sebima;1;0.005
hakkaja;1;0.005
prillitoos;1;0.005
ossu;1;0.005
filigraanselt;1;0.005
rulavend;1;0.005
padernik;1;0.005
sisepark;1;0.005
rannakruu;1;0.005
akad;1;0.005
ülomäge;1;0.005
obstaakleid;1;0.005
kultuuririisu;1;0.005
reklaaminurk;1;0.005
pisi;1;0.005
ajupesu;1;0.005
targutama;1;0.005
püstik;1;0.005
üllatusmoment;1;0.005
faier;1;0.005
eredalt;1;0.005
eluaegne;1;0.005
pudikeel;1;0.005
kikitama;1;0.005
barrikaad;1;0.005
käsikähmlus;1;0.005
uuli;1;0.005
gansiga;1;0.005
trolli;1;0.005
nokamekk;1;0.005
oksendamine;1;0.005
playlist;1;0.005
muheledas;1;0.005
sanna;1;0.005
rahuldav;1;0.005
kaelutt;1;0.005
võt;1;0.005
plommima;1;0.005
koerustükk;1;0.005
talgitsemine;1;0.005
tusi;1;0.005
kuueaastaselt;1;0.005
florida;1;0.005
rulama;1;0.005
ipressill;1;0.005
sonday;1;0.005
facking;1;0.005
ky;1;0.005
mattikimp;1;0.005
kokte;1;0.005
hammer;1;0.005
haamrimees;1;0.005
brasilega;1;0.005
minevikuaeg;1;0.005
sirisi;1;0.005
sunday;1;0.005
ikka-ikka;1;0.005
presilli;1;0.005
ruttama;1;0.005
silvi;1;0.005
külase;1;0.005
raidla;1;0.005
sypres;1;0.005
typpressill;1;0.005
sünnitama;1;0.005
geenius;1;0.005
evry;1;0.005
padini;1;0.005
vaska;1;0.005
persona;1;0.005
vongrata;1;0.005
missivalimine;1;0.005
rek;1;0.005
kommentaator;1;0.005
rei;1;0.005
ubahanda;1;0.005
peensus;1;0.005
russik;1;0.005
reibkokk;1;0.005
camonever;1;0.005
benton;1;0.005
kõlõnk;1;0.005
frustreerima;1;0.005
punnitama;1;0.005
riva;1;0.005
lub;1;0.005
jeelumaja;1;0.005
altort;1;0.005
bastaro;1;0.005
saprisilve;1;0.005
keerd;1;0.005
siprisill;1;0.005
isend;1;0.005
kuulajaja;1;0.005
yprisi;1;0.005
hoop;1;0.005
koolitama;1;0.005
trapiskenes;1;0.005
vooluring;1;0.005
juhe;1;0.005
lülid-värk;1;0.005
füüsikaseadus;1;0.005
gu;1;0.005
sipsell;1;0.005
räpiskeene;1;0.005
uganda;1;0.005
underround;1;0.005
puumpakk;1;0.005
paabe;1;0.005
musicavalution;1;0.005
keskeesti;1;0.005
pereproua;1;0.005
terminaal;1;0.005
paaguke;1;0.005
flashback;1;0.005
lõhnamälu;1;0.005
maitsemälu;1;0.005
indiana;1;0.005
jonema;1;0.005
keiks;1;0.005
aabek;1;0.005
saavits;1;0.005
pidulik;1;0.005
pos;1;0.005
hambakaitse;1;0.005
smiort;1;0.005
tahtla;1;0.005
täpike;1;0.005
vitaalne;1;0.005
jotja;1;0.005
atets;1;0.005
juman;1;0.005
onujoska;1;0.005
mäkilt;1;0.005
varama;1;0.005
instrumentaalasituli;1;0.005
jobskalt;1;0.005
mort;1;0.005
peadirektor;1;0.005
mõla;1;0.005
lumesahk;1;0.005
küska;1;0.005
greamy;1;0.005
stodios;1;0.005
händ;1;0.005
tengima;1;0.005
killind;1;0.005
liitsist;1;0.005
biolar;1;0.005
oksimoor;1;0.005
paipoolar;1;0.005
daniel;1;0.005
oksiga;1;0.005
liits;1;0.005
lahkesti;1;0.005
nurgatagune;1;0.005
hermne;1;0.005
retseptor;1;0.005
sahmakas;1;0.005
vigasi;1;0.005
püüdlema;1;0.005
pühagraa;1;0.005
oktoberfest;1;0.005
taustamuusika;1;0.005
kakkuma;1;0.005
kultuuritegemine;1;0.005
kipkop;1;0.005
anakronism;1;0.005
udjomnik;1;0.005
soon;1;0.005
nonu;1;0.005
paremik;1;0.005
kallutas;1;0.005
jõhtegija;1;0.005
kõõma;1;0.005
tekiks;1;0.005
andergrapraeg;1;0.005
trussik;1;0.005
vaadeväär;1;0.005
notjobska;1;0.005
kinkanen;1;0.005
sabek;1;0.005
onen;1;0.005
tuuleile;1;0.005
töökamber;1;0.005
kraastav;1;0.005
unk;1;0.005
kokaiin;1;0.005
disiis;1;0.005
smok;1;0.005
brak;1;0.005
karjutama;1;0.005
simuleeritu;1;0.005
kamatu;1;0.005
jale;1;0.005
piika;1;0.005
evima;1;0.005
muretu;1;0.005
kaskotu;1;0.005
tibikas;1;0.005
sissikonn;1;0.005
lus;1;0.005
piirikas;1;0.005
bai;1;0.005
moderndisiis;1;0.005
seedisiis;1;0.005
ifeerima;1;0.005
põlislaas;1;0.005
ürgmetsaaasta;1;0.005
kiisiva;1;0.005
pätlite;1;0.005
kaska;1;0.005
kernu;1;0.005
assotsieeruma;1;0.005
background;1;0.005
lot;1;0.005
riistailo;1;0.005
pätlemine;1;0.005
pristailo;1;0.005
drif;1;0.005
drite;1;0.005
stepup;1;0.005
kuldaasta;1;0.005
skenes;1;0.005
mitmekesine;1;0.005
laserkiir;1;0.005
valgusfoorinagu;1;0.005
ajuma;1;0.005
puumpäpp;1;0.005
erist;1;0.005
eristus;1;0.005
vestkost;1;0.005
vestkust;1;0.005
stile;1;0.005
arusaamatus;1;0.005
buumpapi;1;0.005
eesost;1;0.005
esko;1;0.005
krimi;1;0.005
krim;1;0.005
pumbap;1;0.005
westhosts;1;0.005
sutsai;1;0.005
adlant;1;0.005
memfis;1;0.005
tänapäevalikum;1;0.005
iist;1;0.005
kaust;1;0.005
eristuv;1;0.005
minevikuteema;1;0.005
loodussõber;1;0.005
kodukass;1;0.005
nussimine;1;0.005
kräunumine;1;0.005
loomahääl;1;0.005
kadakapõõsas;1;0.005
küürutama;1;0.005
maaliline;1;0.005
kärestikuline;1;0.005
paene;1;0.005
lepp;1;0.005
toomingas;1;0.005
rohujuuretasand;1;0.005
koeratki;1;0.005
saavisuur;1;0.005
kevadine;1;0.005
senioor;1;0.005
fakist;1;0.005
fukpoe;1;0.005
onujopsikk;1;0.005
kulirubriik;1;0.005
kobra;1;0.005
tiivastik;1;0.005
lõhkumine;1;0.005
mö;1;0.005
prõmmimine;1;0.005
uhama;1;0.005
totalfar;1;0.005
fucking;1;0.005
käigupealt;1;0.005
reaalaeg;1;0.005
2121212021;1;0.005
veavis;1;0.005
tifret;1;0.005
kihisegar;1;0.005
jaka;1;0.005
edasiviija;1;0.005
kau;1;0.005
noos;1;0.005
värkima;1;0.005
veksa;1;0.005
rools;1;0.005
sulima;1;0.005
samahästi;1;0.005
pihlakas;1;0.005
surnu;1;0.005
täita;1;0.005
cateh;1;0.005
nap;1;0.005
bompap;1;0.005
lern;1;0.005
tihi;1;0.005
lapsuke;1;0.005
gates;1;0.005
rikkalik;1;0.005
peolaud;1;0.005
kalamari;1;0.005
kümps;1;0.005
elesinine;1;0.005
lm;1;0.005
siarehi;1;0.005
vel;1;0.005
vander;1;0.005
vändaveli;1;0.005
eli;1;0.005
kinnistuma;1;0.005
aveli;1;0.005
vaprus;1;0.005
taaramäe;1;0.005
kangert;1;0.005
pedaalipoiss;1;0.005
äärerajoon;1;0.005
kiningi;1;0.005
teispoolsusuks;1;0.005
teemne;1;0.005
järelik;1;0.005
joppama;1;0.005
history;1;0.005
spetsial;1;0.005
teet;1;0.005
startima;1;0.005
siro;1;0.005
spordihaige;1;0.005
jalgrattasport;1;0.005
tümpsiga;1;0.005
lahutamatu;1;0.005
teener;1;0.005
vaikiisema;1;0.005
väl;1;0.005
tern;1;0.005
saabiku;1;0.005
bläkk;1;0.005
tongvõt;1;0.005
usaldusküsimus;1;0.005
noomituss;1;0.005
riidlema;1;0.005
evidents;1;0.005
peter;1;0.005
akm;1;0.005
gans;1;0.005
alkamist;1;0.005
wat;1;0.005
alkamine;1;0.005
šoint;1;0.005
alkeemik;1;0.005
halmist;1;0.005
saateaeg;1;0.005
kihisevan;1;0.005
juubelisaade;1;0.005
59.;1;0.005
juubelihõng;1;0.005
miinimumnõue;1;0.005
tippfänn;1;0.005
kolmetunnine;1;0.005
laia;1;0.005
101.;1;0.005
metlev;1;0.005
maarjamägi;1;0.005
vaegnägija;1;0.005
kirjeldav;1;0.005
kujutluspilt;1;0.005
hoomatav;1;0.005
vladižani;1;0.005
levitatav;1;0.005
abipolitseinik;1;0.005
abistama;1;0.005
ohutus;1;0.005
pikaaegsem;1;0.005
leida;1;0.005
erakordselt;1;0.005
poeetiline;1;0.005
põimima;1;0.005
mälestaja;1;0.005
energeetika;1;0.005
kunstietendus;1;0.005
puudutus;1;0.005
surmadaatum;1;0.005
promenaad;1;0.005
lummav;1;0.005
rajutu;1;0.005
sünge;1;0.005
selgemini;1;0.005
linnavaade;1;0.005
vaateväli;1;0.005
vaadate;1;0.005
kattev;1;0.005
nda;1;0.005
heitunud;1;0.005
paul-eerik;1;0.005
rummo;1;0.005
torso;1;0.005
22000;1;0.005
hävitatud;1;0.005
imik;1;0.005
vangilaager;1;0.005
loomavagun;1;0.005
alatoitumine;1;0.005
küüditatu;1;0.005
klaustrofoobne;1;0.005
leinakoht;1;0.005
totalitaarne;1;0.005
ebainimlik;1;0.005
jõhkrus;1;0.005
vaenulik;1;0.005
lein;1;0.005
asetamine;1;0.005
ohvrinimi;1;0.005
e-memoriaalaadress;1;0.005
teadaolevalt;1;0.005
100000.;1;0.005
ememoriaal;1;0.005
täiendamine;1;0.005
õitsema;1;0.005
pargirada;1;0.005
mälestusüritus;1;0.005
aiarada;1;0.005
sümbol;1;0.005
naasmine;1;0.005
sahisema;1;0.005
putukas;1;0.005
realistlikult;1;0.005
silitama;1;0.005
laulurida;1;0.005
mesipuu;1;0.005
juhan;1;0.005
kehake;1;0.005
loodusmuuseum;1;0.005
surematu;1;0.005
jalgtee;1;0.005
graniit;1;0.005
infotahvel;1;0.005
ohvrigrupp;1;0.005
paikne;1;0.005
oblast;1;0.005
jalam;1;0.005
801;1;0.005
väejuht;1;0.005
laidoner;1;0.005
kaasvõitleja;1;0.005
kangesti;1;0.005
portree;1;0.005
ülesvõte;1;0.005
mälestusmuuseum;1;0.005
vangistama;1;0.005
saatmine;1;0.005
mahalaskmine;1;0.005
süütu;1;0.005
rajatud;1;0.005
igavik;1;0.005
külitamine;1;0.005
represseeritu;1;0.005
toome;1;0.005
tervitussõna;1;0.005
patsuma;1;0.005
atot;1;0.005
stuudiorežiid;1;0.005
eller;1;0.005
muusikakauge;1;0.005
smilersi;1;0.005
bussiss;1;0.005
mitmekülgsem;1;0.005
kultuuriärimees;1;0.005
raadioklipp;1;0.005
põimuma;1;0.005
meelelahutusmaailm;1;0.005
arto;1;0.005
jers;1;0.005
ootusrežiim;1;0.005
kinniolemine;1;0.005
abistav;1;0.005
põud;1;0.005
heinapall;1;0.005
turismiobjekt;1;0.005
ajaperiood;1;0.005
vingerdamine;1;0.005
nakatuust;1;0.005
päeval;1;0.005
piduline;1;0.005
sotsialiseeruma;1;0.005
loometegevus;1;0.005
lõbustamine;1;0.005
läbustama;1;0.005
laulupidu;1;0.005
kauroga;1;0.005
muusikaturg;1;0.005
hobipärane;1;0.005
selveris;1;0.005
lillepood;1;0.005
juuksur;1;0.005
eemalst;1;0.005
tagasivajumine;1;0.005
roni;1;0.005
käse;1;0.005
materiaalne;1;0.005
bänne;1;0.005
lollim;1;0.005
ärikontsept;1;0.005
kõrvalklubi;1;0.005
naabriklubi;1;0.005
piletimäng;1;0.005
kahes-kolm;1;0.005
läheks;1;0.005
meelelahutusprogramm;1;0.005
mõistlikum;1;0.005
klubiomanik;1;0.005
öödisko;1;0.005
rändvee;1;0.005
pruul;1;0.005
smilers;1;0.005
kõrvalmaja;1;0.005
ansapäev;1;0.005
mutike;1;0.005
seašlõke;1;0.005
jerr;1;0.005
opa;1;0.005
ärikontseptsioon;1;0.005
klaavi;1;0.005
klaav;1;0.005
taav;1;0.005
padari;1;0.005
äriäri;1;0.005
busine;1;0.005
pidamine;1;0.005
turuliider;1;0.005
jõuvahekord;1;0.005
fait;1;0.005
lahterdama;1;0.005
kõvemini;1;0.005
kasumlik;1;0.005
retroteema;1;0.005
mainstrimasin;1;0.005
klubimusa;1;0.005
cers;1;0.005
terrass;1;0.005
baarilett;1;0.005
eripeo;1;0.005
laoseis;1;0.005
kommunaalkulu;1;0.005
soodustus;1;0.005
alkopood;1;0.005
lisatööinimene;1;0.005
harvem;1;0.005
liistuke;1;0.005
nokitsemine;1;0.005
käst;1;0.005
karastusjoogine;1;0.005
pühenduma;1;0.005
oktoobrikuu;1;0.005
pealevõte;1;0.005
mullivesi;1;0.005
turvamees;1;0.005
tuigerdama;1;0.005
mikris;1;0.005
normaalset;1;0.005
viinapudel;1;0.005
kepsutama;1;0.005
liitrine;1;0.005
ärimudel;1;0.005
laadung;1;0.005
jäägermeister;1;0.005
lapselaps;1;0.005
aastatagune;1;0.005
nitklaav;1;0.005
ehitusteib;1;0.005
marker;1;0.005
kaneelisaiakohvik;1;0.005
mõnitus;1;0.005
plekkima;1;0.005
kontaktima;1;0.005
elenenud;1;0.005
stuudiomeeskond;1;0.005
vebinarg;1;0.005
finantsiline;1;0.005
päkap;1;0.005
trikitatu;1;0.005
ohutusnõue;1;0.005
lällama;1;0.005
karsklane;1;0.005
hotellisektor;1;0.005
meelelahutussektor;1;0.005
läbumeelelahutussektor;1;0.005
debiilsus;1;0.005
porto;1;0.005
franco;1;0.005
lõdvalt;1;0.005
toitlustuskoht;1;0.005
linnavalitsus;1;0.005
toetusena;1;0.005
ööeluettevõte;1;0.005
koonduma;1;0.005
äksi;1;0.005
ühtsustunne;1;0.005
ööklubikene;1;0.005
marbeya;1;0.005
palmipuuke;1;0.005
mesinädal;1;0.005
kreeka;1;0.005
paarmenne;1;0.005
hotellibaar;1;0.005
paarmen;1;0.005
jahedam;1;0.005
levelipusa;1;0.005
nightclave;1;0.005
sõps;1;0.005
marbeiale;1;0.005
kaneelirull;1;0.005
toompea;1;0.005
sõimamine;1;0.005
majanduslikult;1;0.005
värvikirevam;1;0.005
olemasolu;1;0.005
meelelahutusettevõtja;1;0.005
korra-kord;1;0.005
honorar;1;0.005
riigitelevisioon;1;0.005
fienta;1;0.005
maksevõimalus;1;0.005
agaralt;1;0.005
katsetamine;1;0.005
kultuuriettevõtja;1;0.005
rahaliikumine;1;0.005
toidukoht;1;0.005
toidukultuurimaailm;1;0.005
põhivõõras;1;0.005
vedaja;1;0.005
käsitsi;1;0.005
onlin-restoran;1;0.005
tsikk;1;0.005
food;1;0.005
sügavkülmutama;1;0.005
suse;1;0.005
marinaad;1;0.005
paneering;1;0.005
fritt;1;0.005
panek;1;0.005
valmistoode;1;0.005
masendushetk;1;0.005
kafee;1;0.005
kuldvillak;1;0.005
näks;1;0.005
kuldväljak;1;0.005
komponent;1;0.005
väljatöötamine;1;0.005
ooteaeg;1;0.005
kodukale;1;0.005
bolt;1;0.005
tellitoit;1;0.005
munema;1;0.005
kuivem;1;0.005
frantsiis;1;0.005
muusikapala;1;0.005
hilge;1;0.005
heakskiit;1;0.005
toidukultuur;1;0.005
mcdonalds;1;0.005
loksutamine;1;0.005
süsts;1;0.005
mikrokass;1;0.005
vedu;1;0.005
liituja;1;0.005
avamine;1;0.005
kanapoiss;1;0.005
tropp;1;0.005
fantastiliselt;1;0.005
algaja;1;0.005
üksipulgi;1;0.005
apsakas;1;0.005
pühapäevane;1;0.005
kvaliteedikontroll;1;0.005
möga;1;0.005
illi;1;0.005
circle;1;0.005
tsick;1;0.005
toitlustusettevõte;1;0.005
patent;1;0.005
advokaadibüroo;1;0.005
taldrikutäis;1;0.005
tapetud;1;0.005
sügavkülmutatud;1;0.005
lõikuma;1;0.005
lögapurksi;1;0.005
ulmeliselt;1;0.005
sibularõngas;1;0.005
avokaado;1;0.005
tooraine;1;0.005
sandwisa;1;0.005
buger;1;0.005
ristsugutis;1;0.005
burgvis;1;0.005
sandwidž;1;0.005
sandwi;1;0.005
tikktsikki;1;0.005
korvpallifinants;1;0.005
produktiivsem;1;0.005
kalda;1;0.005
sikk-sik;1;0.005
iki;1;0.005
päevaka;1;0.005
paslik;1;0.005
hekseldamine;1;0.005
mõttevälgatus;1;0.005
kurjus;1;0.005
kokkuvõttev;1;0.005
tsikksikis;1;0.005
volti;1;0.005
tšikkšikk;1;0.005
shanghai;1;0.005
sydney;1;0.005
reisikoht;1;0.005
haru;1;0.005
presser;1;0.005
eralennuk;1;0.005
iksikile;1;0.005
tšiktšikile;1;0.005
spetsiaal;1;0.005
jätkuv;1;0.005
1800;1;0.005
jalgrattasadul;1;0.005
üheksateistkümnes;1;0.005
lline;1;0.005
2005.;1;0.005
mäe;1;0.005
avanu;1;0.005
siledam;1;0.005
vanaanne;1;0.005
gianori;1;0.005
sätitud;1;0.005
murekord;1;0.005
murdava;1;0.005
iseerin;1;0.005
puhtstiililiselt;1;0.005
temaatiliselt;1;0.005
sse;1;0.005
nimehääldus;1;0.005
vista;1;0.005
suhtei;1;0.005
ussisõna;1;0.005
seeringui;1;0.005
ekraniseering;1;0.005
võiv;1;0.005
hingeladus;1;0.005
rehepapu;1;0.005
jutuaeg;1;0.005
põrgujaan;1;0.005
stilistiliselt;1;0.005
põrgujan;1;0.005
sar;1;0.005
kinemata;1;0.005
kokk;1;0.005
homle;1;0.005
bobi;1;0.005
produktsioonitöö;1;0.005
põrgujoon;1;0.005
rekognision;1;0.005
paganlik;1;0.005
eesjuhtiv;1;0.005
egers;1;0.005
kammima;1;0.005
graund;1;0.005
talupoeg;1;0.005
ligemale;1;0.005
kahetunniline;1;0.005
täistopitu;1;0.005
igess;1;0.005
ekstravertne;1;0.005
nišitoode;1;0.005
introvertne;1;0.005
hansmäe;1;0.005
treepapi;1;0.005
loojupp;1;0.005
adapteerima;1;0.005
armastuslugu;1;0.005
konks;1;0.005
loh;1;0.005
mikre;1;0.005
vanamutt;1;0.005
miinika;1;0.005
eestilik;1;0.005
kraniseering;1;0.005
got;1;0.005
pasters;1;0.005
craguma;1;0.005
segmenteerima;1;0.005
esteetiliselt;1;0.005
antoloogia;1;0.005
erutus;1;0.005
masendav;1;0.005
tiivim;1;0.005
üliabstraktne;1;0.005
kogenema;1;0.005
rea;1;0.005
jörgen;1;0.005
toorus;1;0.005
kalm;1;0.005
bfm;1;0.005
tudengiprojekt;1;0.005
eelmaa;1;0.005
alahinnatum;1;0.005
kolinal;1;0.005
elma;1;0.005
tarduma;1;0.005
kaasaajavam;1;0.005
petmine;1;0.005
rehepapiraamat;1;0.005
põikpäine;1;0.005
skeemimine;1;0.005
ohkav;1;0.005
väheks;1;0.005
seniilne;1;0.005
kaduv;1;0.005
kadunu;1;0.005
lännu;1;0.005
kurjakuulutav;1;0.005
opresseerija;1;0.005
pildikeeleliselt;1;0.005
lagunenud;1;0.005
luksuslik;1;0.005
tegevuspaik;1;0.005
aktuaalselt;1;0.005
mõisaelu;1;0.005
linnasen;1;0.005
niin;1;0.005
jäänuk;1;0.005
lagunev;1;0.005
lõuk;1;0.005
häbitu;1;0.005
eksiil;1;0.005
napoleon;1;0.005
venetu;1;0.005
reepapp;1;0.005
kogukam;1;0.005
laserihärra;1;0.005
tobuke;1;0.005
sülitamine;1;0.005
tuntum;1;0.005
fanboy;1;0.005
kaasakiskuv;1;0.005
kaaspool;1;0.005
kehastus;1;0.005
moodus;1;0.005
operand;1;0.005
linastumine;1;0.005
saikast;1;0.005
rehepapifilm;1;0.005
revolutsiooniline;1;0.005
kästise;1;0.005
itsitama;1;0.005
usa-see;1;0.005
cacherind;1;0.005
väljakutsuv;1;0.005
antiautoritaarne;1;0.005
skeemitamine;1;0.005
vastupanu;1;0.005
teotahe;1;0.005
ihaldus;1;0.005
cameron;1;0.005
kolossaalne;1;0.005
3d;1;0.005
fonton;1;0.005
microsoft;1;0.005
vasikas;1;0.005
teeter;1;0.005
parun;1;0.005
heiterite;1;0.005
humen;1;0.005
centipidi;1;0.005
dieter;1;0.005
human;1;0.005
sentipidi;1;0.005
kahjumen;1;0.005
sentep;1;0.005
rõvedam;1;0.005
maniakaalne;1;0.005
rayan;1;0.005
johnsoni;1;0.005
staarva;1;0.005
narratiivne;1;0.005
sandra;1;0.005
kratianimatsioon;1;0.005
nukufilm;1;0.005
motiveeling;1;0.005
file;1;0.005
rabe;1;0.005
sitis;1;0.005
varieeruv;1;0.005
haip;1;0.005
kunstifilm;1;0.005
siukus;1;0.005
petlik;1;0.005
tõlgendamine;1;0.005
jutustaja;1;0.005
pakendama;1;0.005
q;1;0.005
vorp;1;0.005
rahvafilm;1;0.005
kunstiliselt;1;0.005
teos;1;0.005
õiguslikult;1;0.005
robelev;1;0.005
audiovisuaalne;1;0.005
umbkaudselt;1;0.005
masterbatoorne;1;0.005
retrospektiivselt;1;0.005
kaaderhunt;1;0.005
libahundifilm;1;0.005
põhilisem;1;0.005
transformatsioon;1;0.005
hore;1;0.005
monteerija;1;0.005
vastutusala;1;0.005
trala;1;0.005
laa;1;0.005
folkloor;1;0.005
keedis;1;0.005
hundikontseptsioon;1;0.005
