episode_id,gender,minutid,sõnaliik,feature,raw_count,freq_per_60_min
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,üksteise,2,2.502737368997341
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,mõni,2,2.502737368997341
20210620_15_tandja_brnding__stuudios_ivi_aluoja_adven_ja_kristiina_kuuskme_fontes,F,47.947500000000005,asesõnad,igaüks,1,1.2513686844986704
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,mina,226,366.1351946105763
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,kes,24,38.88161358696386
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,oma,9,14.580605095111448
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,see,262,424.4576149910221
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,milline,6,9.720403396740965
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,mis,109,176.58732837412754
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,sina,137,221.94921089225204
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,ise,36,58.32242038044579
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,keegi,4,6.480268931160643
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,mingi,37,59.94248761323595
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,miski,14,22.68094125906225
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,tema,13,21.06087402627209
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,palju,2,3.2401344655803217
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,selline,43,69.66289100997692
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,kõik,23,37.2615463541737
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,niisugune,11,17.82073956069177
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,üks,22,35.64147912138354
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,mitu,6,9.720403396740965
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,iga,11,17.82073956069177
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,mõni,4,6.480268931160643
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,teine,7,11.340470629531126
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,igasugune,1,1.6200672327901608
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,iseenese,1,1.6200672327901608
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,muu,2,3.2401344655803217
20210104_podcast_noorteaken_3__aktiivsus_vabatahtlik_t,F,37.0355,asesõnad,mõlema,2,3.2401344655803217
